;time;status;count;;;;;
3768;20h 57;approved;121;;;;;
3769;20h 57;denied;18;;;;;
3770;20h 57;refunded;1;;;;;
3771;20h 58;backend_reversed;1;;;;;
3772;20h 58;approved;130;;;;;
3773;20h 58;denied;18;;;;;
3774;20h 59;denied;12;;;;;
3775;20h 59;approved;138;;;;;
3776;21h 00;refunded;1;;;;;
3777;21h 00;approved;93;;;;;
3778;21h 00;denied;14;;;;;
3779;21h 01;backend_reversed;4;;;;;
3780;21h 01;refunded;3;;;;;
3781;21h 01;denied;16;;;;;
3782;21h 01;reversed;4;;;;;
3783;21h 01;approved;115;;;;;
3784;21h 02;approved;134;;;;;
3785;21h 02;denied;15;;;;;
3786;21h 02;reversed;4;;;;;
3787;21h 03;approved;137;;;;;
3788;21h 03;refunded;3;;;;;
3789;21h 03;denied;22;;;;;
3790;21h 04;denied;15;;;;;
3791;21h 04;approved;152;;;;;
3792;21h 05;denied;17;;;;;
3793;21h 05;reversed;11;;;;;
3794;21h 05;approved;141;;;;;
3795;21h 06;approved;135;;;;;
3796;21h 06;denied;18;;;;;
3797;21h 07;denied;17;;;;;
3798;21h 07;approved;129;;;;;
3799;21h 07;reversed;2;;;;;
3800;21h 08;denied;22;;;;;
3801;21h 08;approved;112;;;;;
3802;21h 09;approved;135;;;;;
3803;21h 09;denied;18;;;;;
3804;21h 10;approved;139;;;;;
3805;21h 10;reversed;6;;;;;
3806;21h 10;backend_reversed;1;;;;;
3807;21h 10;denied;19;;;;;
3808;21h 11;refunded;3;;;;;
3809;21h 11;approved;105;;;;;
3810;21h 11;backend_reversed;9;;;;;
3811;21h 11;denied;16;;;;;
3812;21h 11;reversed;11;;;;;
3813;21h 12;backend_reversed;6;;;;;
3814;21h 12;denied;14;;;;;
3815;21h 12;approved;113;;;;;
3816;21h 12;reversed;9;;;;;
3817;21h 13;approved;125;;;;;
3818;21h 13;denied;9;;;;;
3819;21h 13;reversed;4;;;;;
3820;21h 13;backend_reversed;4;;;;;
3821;21h 14;approved;124;;;;;
3822;21h 14;denied;17;;;;;
3823;21h 14;backend_reversed;6;;;;;
3824;21h 14;reversed;10;;;;;
3825;21h 15;approved;133;;;;;
3826;21h 15;denied;13;;;;;
3827;21h 15;backend_reversed;7;;;;;
3828;21h 16;denied;25;;;;;
3829;21h 16;backend_reversed;5;;;;;
3830;21h 16;approved;117;;;;;
3831;21h 16;reversed;5;;;;;
3832;21h 17;approved;102;;;;;
3833;21h 17;denied;23;;;;;
3834;21h 18;denied;14;;;;;
3835;21h 18;approved;104;;;;;
3836;21h 18;refunded;3;;;;;
3837;21h 18;backend_reversed;2;;;;;
3838;21h 19;denied;19;;;;;
3839;21h 19;approved;130;;;;;
3840;21h 20;denied;21;;;;;
3841;21h 20;reversed;8;;;;;
3842;21h 20;refunded;3;;;;;
3843;21h 20;approved;128;;;;;
3844;21h 21;backend_reversed;7;;;;;
3845;21h 21;approved;137;;;;;
3846;21h 21;refunded;1;;;;;
3847;21h 21;denied;16;;;;;
3848;21h 21;reversed;5;;;;;
3849;21h 22;approved;136;;;;;
3850;21h 22;reversed;1;;;;;
3851;21h 22;denied;22;;;;;
3852;21h 23;approved;144;;;;;
3853;21h 23;denied;10;;;;;
3854;21h 23;reversed;6;;;;;
3855;21h 24;refunded;3;;;;;
3856;21h 24;approved;136;;;;;
3857;21h 24;denied;19;;;;;
3858;21h 25;approved;143;;;;;
3859;21h 25;backend_reversed;8;;;;;
3860;21h 25;denied;15;;;;;
3861;21h 26;denied;16;;;;;
3862;21h 26;backend_reversed;6;;;;;
3863;21h 26;approved;111;;;;;
3864;21h 27;reversed;11;;;;;
3865;21h 27;approved;136;;;;;
3866;21h 27;denied;14;;;;;
3867;21h 27;backend_reversed;7;;;;;
3868;21h 28;approved;109;;;;;
3869;21h 28;denied;21;;;;;
3870;21h 29;approved;129;;;;;
3871;21h 29;reversed;6;;;;;
3872;21h 29;denied;17;;;;;
3873;21h 30;approved;120;;;;;
3874;21h 30;denied;19;;;;;
3875;21h 31;refunded;3;;;;;
3876;21h 31;denied;24;;;;;
3877;21h 31;approved;125;;;;;
3878;21h 32;denied;11;;;;;
3879;21h 32;approved;135;;;;;
3880;21h 32;reversed;7;;;;;
3881;21h 33;approved;108;;;;;
3882;21h 33;denied;27;;;;;
3883;21h 34;denied;15;;;;;
3884;21h 34;approved;117;;;;;
3885;21h 34;refunded;1;;;;;
3886;21h 35;denied;20;;;;;
3887;21h 35;approved;120;;;;;
3888;21h 35;refunded;2;;;;;
3889;21h 35;reversed;5;;;;;
3890;21h 36;refunded;3;;;;;
3891;21h 36;denied;19;;;;;
3892;21h 36;approved;123;;;;;
3893;21h 37;denied;19;;;;;
3894;21h 37;approved;119;;;;;
3895;21h 38;denied;16;;;;;
3896;21h 38;approved;94;;;;;
3897;21h 39;approved;98;;;;;
3898;21h 39;denied;17;;;;;
3899;21h 40;denied;18;;;;;
3900;21h 40;approved;117;;;;;
3901;21h 41;denied;11;;;;;
3902;21h 41;reversed;10;;;;;
3903;21h 41;approved;88;;;;;
3904;21h 41;refunded;2;;;;;
3905;21h 42;refunded;2;;;;;
3906;21h 42;reversed;2;;;;;
3907;21h 42;denied;13;;;;;
3908;21h 42;backend_reversed;5;;;;;
3909;21h 42;approved;124;;;;;
3910;21h 43;reversed;11;;;;;
3911;21h 43;denied;17;;;;;
3912;21h 43;backend_reversed;6;;;;;
3913;21h 43;approved;119;;;;;
3914;21h 44;reversed;5;;;;;
3915;21h 44;approved;107;;;;;
3916;21h 44;denied;18;;;;;
3917;21h 45;approved;133;;;;;
3918;21h 45;backend_reversed;6;;;;;
3919;21h 45;reversed;5;;;;;
3920;21h 45;denied;11;;;;;
3921;21h 46;reversed;4;;;;;
3922;21h 46;approved;117;;;;;
3923;21h 46;denied;13;;;;;
3924;21h 47;denied;12;;;;;
3925;21h 47;reversed;6;;;;;
3926;21h 47;approved;79;;;;;
3927;21h 48;approved;129;;;;;
3928;21h 48;denied;23;;;;;
3929;21h 49;approved;132;;;;;
3930;21h 49;reversed;1;;;;;
3931;21h 49;denied;13;;;;;
3932;21h 50;denied;16;;;;;
3933;21h 50;refunded;3;;;;;
3934;21h 50;reversed;3;;;;;
3935;21h 50;approved;99;;;;;
3936;21h 51;approved;97;;;;;
3937;21h 51;denied;13;;;;;
3938;21h 52;approved;112;;;;;
3939;21h 52;denied;16;;;;;
3940;21h 53;approved;111;;;;;
3941;21h 53;denied;18;;;;;
3942;21h 54;approved;116;;;;;
3943;21h 54;denied;17;;;;;
3944;21h 55;denied;15;;;;;
3945;21h 55;approved;99;;;;;
3946;21h 56;denied;18;;;;;
3947;21h 56;reversed;3;;;;;
3948;21h 56;approved;122;;;;;
3949;21h 57;denied;15;;;;;
3950;21h 57;approved;87;;;;;
3951;21h 58;approved;100;;;;;
3952;21h 58;denied;11;;;;;
3953;21h 58;reversed;10;;;;;
3954;21h 58;refunded;2;;;;;
3955;21h 59;denied;11;;;;;
3956;21h 59;approved;101;;;;;
3957;22h 00;denied;12;;;;;
3958;22h 00;approved;97;;;;;
3959;22h 01;denied;10;;;;;
3960;22h 01;approved;106;;;;;
3961;22h 01;refunded;3;;;;;
3962;22h 02;denied;8;;;;;
3963;22h 02;approved;71;;;;;
3964;22h 02;reversed;1;;;;;
3965;22h 03;denied;12;;;;;
3966;22h 03;approved;125;;;;;
3967;22h 04;approved;103;;;;;
3968;22h 04;denied;17;;;;;
3969;22h 05;denied;13;;;;;
3970;22h 05;approved;75;;;;;
3971;22h 06;denied;14;;;;;
3972;22h 06;approved;100;;;;;
3973;22h 07;approved;102;;;;;
3974;22h 07;denied;17;;;;;
3975;22h 08;denied;15;;;;;
3976;22h 08;refunded;3;;;;;
3977;22h 08;approved;87;;;;;
3978;22h 09;denied;14;;;;;
3979;22h 09;approved;93;;;;;
3980;22h 09;refunded;2;;;;;
3981;22h 10;approved;90;;;;;
3982;22h 10;refunded;3;;;;;
3983;22h 10;denied;19;;;;;
3984;22h 11;approved;93;;;;;
3985;22h 11;denied;18;;;;;
3986;22h 12;denied;14;;;;;
3987;22h 12;approved;69;;;;;
3988;22h 13;denied;15;;;;;
3989;22h 13;approved;112;;;;;
3990;22h 14;backend_reversed;7;;;;;
3991;22h 14;reversed;6;;;;;
3992;22h 14;denied;17;;;;;
3993;22h 14;approved;99;;;;;
3994;22h 15;denied;12;;;;;
3995;22h 15;approved;105;;;;;
3996;22h 16;denied;12;;;;;
3997;22h 16;approved;90;;;;;
3998;22h 17;approved;84;;;;;
3999;22h 17;denied;14;;;;;
4000;22h 18;denied;11;;;;;
4001;22h 18;approved;83;;;;;
4002;22h 18;refunded;1;;;;;
4003;22h 19;reversed;7;;;;;
4004;22h 19;denied;8;;;;;
4005;22h 19;approved;89;;;;;
4006;22h 20;approved;87;;;;;
4007;22h 20;denied;10;;;;;
4008;22h 21;denied;18;;;;;
4009;22h 21;approved;79;;;;;
4010;22h 22;approved;87;;;;;
4011;22h 22;denied;9;;;;;
4012;22h 23;denied;11;;;;;
4013;22h 23;reversed;7;;;;;
4014;22h 23;approved;68;;;;;
4015;22h 24;denied;8;;;;;
4016;22h 24;approved;84;;;;;
4017;22h 25;denied;11;;;;;
4018;22h 25;backend_reversed;8;;;;;
4019;22h 25;refunded;2;;;;;
4020;22h 25;approved;64;;;;;
4021;22h 25;reversed;5;;;;;
4022;22h 26;reversed;7;;;;;
4023;22h 26;denied;9;;;;;
4024;22h 26;approved;77;;;;;
4025;22h 27;approved;65;;;;;
4026;22h 27;denied;7;;;;;
4027;22h 27;reversed;2;;;;;
4028;22h 28;denied;8;;;;;
4029;22h 28;approved;71;;;;;
4030;22h 29;approved;75;;;;;
4031;22h 29;denied;9;;;;;
4032;22h 29;reversed;1;;;;;
4033;22h 30;denied;7;;;;;
4034;22h 30;approved;91;;;;;
4035;22h 31;denied;6;;;;;
4036;22h 31;reversed;7;;;;;
4037;22h 31;approved;68;;;;;
4038;22h 32;approved;70;;;;;
4039;22h 32;denied;5;;;;;
4040;22h 32;refunded;1;;;;;
4041;22h 33;approved;81;;;;;
4042;22h 33;reversed;9;;;;;
4043;22h 33;denied;6;;;;;
4044;22h 34;approved;53;;;;;
4045;22h 34;refunded;1;;;;;
4046;22h 34;denied;13;;;;;
4047;22h 35;denied;8;;;;;
4048;22h 35;reversed;11;;;;;
4049;22h 35;approved;72;;;;;
4050;22h 36;denied;15;;;;;
4051;22h 36;approved;49;;;;;
4052;22h 37;approved;73;;;;;
4053;22h 37;denied;7;;;;;
4054;22h 38;approved;71;;;;;
4055;22h 38;denied;10;;;;;
4056;22h 38;refunded;1;;;;;
4057;22h 39;approved;59;;;;;
4058;22h 39;denied;11;;;;;
4059;22h 40;approved;83;;;;;
4060;22h 40;denied;10;;;;;
4061;22h 41;denied;15;;;;;
4062;22h 41;approved;81;;;;;
4063;22h 42;approved;64;;;;;
4064;22h 42;denied;8;;;;;
4065;22h 43;denied;12;;;;;
4066;22h 43;approved;77;;;;;
4067;22h 44;approved;73;;;;;
4068;22h 44;denied;15;;;;;
4069;22h 45;denied;14;;;;;
4070;22h 45;approved;65;;;;;
4071;22h 45;reversed;2;;;;;
4072;22h 46;denied;16;;;;;
4073;22h 46;approved;73;;;;;
4074;22h 47;refunded;2;;;;;
4075;22h 47;denied;16;;;;;
4076;22h 47;approved;92;;;;;
4077;22h 48;backend_reversed;2;;;;;
4078;22h 48;approved;59;;;;;
4079;22h 48;denied;11;;;;;
4080;22h 49;approved;79;;;;;
4081;22h 49;denied;11;;;;;
4082;22h 50;denied;7;;;;;
4083;22h 50;approved;51;;;;;
4084;22h 51;approved;44;;;;;
4085;22h 51;denied;16;;;;;
4086;22h 52;denied;12;;;;;
4087;22h 52;reversed;1;;;;;
4088;22h 52;approved;48;;;;;
4089;22h 53;denied;14;;;;;
4090;22h 53;approved;74;;;;;
4091;22h 54;approved;74;;;;;
4092;22h 54;denied;17;;;;;
4093;22h 55;approved;73;;;;;
4094;22h 55;denied;14;;;;;
4095;22h 55;reversed;6;;;;;
4096;22h 56;approved;80;;;;;
4097;22h 56;denied;6;;;;;
4098;22h 57;approved;58;;;;;
4099;22h 57;refunded;1;;;;;
4100;22h 57;denied;10;;;;;
4101;22h 58;denied;13;;;;;
4102;22h 58;reversed;2;;;;;
4103;22h 58;approved;56;;;;;
4104;22h 59;approved;72;;;;;
4105;22h 59;denied;8;;;;;
4106;22h 59;refunded;3;;;;;
4107;23h 00;approved;56;;;;;
4108;23h 00;denied;9;;;;;
4109;23h 01;denied;10;;;;;
4110;23h 01;approved;48;;;;;
4111;23h 02;denied;12;;;;;
4112;23h 02;approved;69;;;;;
4113;23h 03;approved;67;;;;;
4114;23h 03;denied;5;;;;;
4115;23h 04;approved;84;;;;;
4116;23h 04;denied;12;;;;;
4117;23h 05;denied;6;;;;;
4118;23h 05;approved;45;;;;;
4119;23h 06;approved;57;;;;;
4120;23h 06;denied;12;;;;;
4121;23h 07;denied;7;;;;;
4122;23h 07;approved;81;;;;;
4123;23h 07;reversed;6;;;;;
4124;23h 08;approved;52;;;;;
4125;23h 08;denied;9;;;;;
4126;23h 09;reversed;2;;;;;
4127;23h 09;denied;8;;;;;
4128;23h 09;approved;49;;;;;
4129;23h 10;approved;52;;;;;
4130;23h 10;denied;5;;;;;
4131;23h 11;approved;57;;;;;
4132;23h 11;denied;7;;;;;
4133;23h 12;approved;69;;;;;
4134;23h 12;denied;6;;;;;
4135;23h 13;denied;9;;;;;
4136;23h 13;approved;70;;;;;
4137;23h 14;approved;63;;;;;
4138;23h 14;denied;10;;;;;
4139;23h 14;failed;1;;;;;
4140;23h 15;denied;13;;;;;
4141;23h 15;approved;41;;;;;
4142;23h 16;approved;41;;;;;
4143;23h 16;denied;9;;;;;
4144;23h 17;approved;55;;;;;
4145;23h 17;denied;5;;;;;
4146;23h 18;approved;42;;;;;
4147;23h 18;denied;10;;;;;
4148;23h 19;approved;37;;;;;
4149;23h 19;denied;11;;;;;
4150;23h 20;approved;37;;;;;
4151;23h 20;refunded;1;;;;;
4152;23h 20;denied;5;;;;;
4153;23h 21;reversed;12;;;;;
4154;23h 21;denied;9;;;;;
4155;23h 21;approved;60;;;;;
4156;23h 22;denied;6;;;;;
4157;23h 22;approved;54;;;;;
4158;23h 23;approved;20;;;;;
4159;23h 23;denied;6;;;;;
4160;23h 24;approved;53;;;;;
4161;23h 24;denied;6;;;;;
4162;23h 24;processing;1;;;;;
4163;23h 25;approved;48;;;;;
4164;23h 25;denied;10;;;;;
4165;23h 26;approved;47;;;;;
4166;23h 26;denied;6;;;;;
4167;23h 27;approved;23;;;;;
4168;23h 27;reversed;1;;;;;
4169;23h 27;denied;10;;;;;
4170;23h 28;denied;9;;;;;
4171;23h 28;approved;48;;;;;
4172;23h 29;approved;54;;;;;
4173;23h 29;denied;9;;;;;
4174;23h 30;denied;6;;;;;
4175;23h 30;approved;51;;;;;
4176;23h 31;approved;45;;;;;
4177;23h 31;denied;1;;;;;
4178;23h 32;denied;5;;;;;
4179;23h 32;approved;44;;;;;
4180;23h 33;denied;10;;;;;
4181;23h 33;approved;28;;;;;
4182;23h 34;approved;37;;;;;
4183;23h 34;denied;6;;;;;
4184;23h 35;denied;5;;;;;
4185;23h 35;reversed;5;;;;;
4186;23h 35;approved;30;;;;;
4187;23h 36;approved;38;;;;;
4188;23h 36;denied;6;;;;;
4189;23h 37;approved;44;;;;;
4190;23h 37;denied;8;;;;;
4191;23h 38;approved;53;;;;;
4192;23h 38;denied;8;;;;;
4193;23h 39;denied;4;;;;;
4194;23h 39;approved;30;;;;;
4195;23h 40;approved;34;;;;;
4196;23h 40;denied;4;;;;;
4197;23h 41;approved;28;;;;;
4198;23h 41;denied;6;;;;;
4199;23h 42;denied;8;;;;;
4200;23h 42;approved;35;;;;;
4201;23h 43;approved;54;;;;;
4202;23h 43;denied;8;;;;;
4203;23h 44;approved;46;;;;;
4204;23h 44;denied;7;;;;;
4205;23h 44;reversed;3;;;;;
4206;23h 45;approved;41;;;;;
4207;23h 45;refunded;2;;;;;
4208;23h 45;denied;6;;;;;
4209;23h 46;approved;47;;;;;
4210;23h 46;backend_reversed;8;;;;;
4211;23h 46;denied;6;;;;;
4212;23h 53;approved;61;;;;;
4213;23h 53;denied;6;;;;;
4214;23h 54;denied;7;;;;;
4215;23h 54;approved;54;;;;;
4216;23h 55;denied;5;;;;;
4217;23h 55;approved;44;;;;;
4218;23h 56;denied;6;;;;;
4219;23h 56;approved;42;;;;;
4220;23h 57;denied;7;;;;;
4221;23h 57;reversed;3;;;;;
4222;23h 57;approved;46;;;;;
4223;23h 58;processing;3;;;;;
4224;23h 58;approved;24;;;;;
4225;23h 58;reversed;11;;;;;
4226;23h 58;backend_reversed;10;;;;;
4227;23h 58;denied;6;;;;;
4228;23h 58;refunded;2;;;;;
4229;23h 59;processing;7;;;;;
4230;23h 59;denied;3;;;;;
4231;23h 59;backend_reversed;11;;;;;
4232;23h 59;approved;29;;;;;
4233;23h 59;reversed;15;;;;;
